_c0,id,order_status,order_products_value,order_freight_value,order_items_qty,order_sellers_qty,order_purchase_timestamp,order_aproved_at,order_estimated_delivery_date,order_delivered_customer_date,customer_city,customer_state,customer_zip_code_prefix,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,votes_before_estimate,votes_delayed,votes_low_quality,votes_return,votes_not_as_anounced,votes_partial_delivery,votes_other_delivery,votes_other_order,votes_satisfied,most_voted_subclass,most_voted_class,ts,datetype,week_of_month,day_of_week,order_deliver_timestamp,order_purchase_timestamp_conv,deliver_time
1816,1817,delivered,78.0,13.53,1,2,2017-07-20T14:46:05.000Z,2017-07-20T15:04:07.976Z,2017-08-09T00:00:00.000Z,2017-07-24T19:53:40.867Z,Sao Paulo,SP,40,papelaria,50,226,2,5,"",excelente atendimento e produto,2017-07-25T00:00:00.000Z,2017-07-26 17:13:31+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-07-20T14:46:05.000Z,2017-07-20,4,5,2017-07-24T19:53:40.867Z,2017-07-20T14:46:05.000Z,364055
1817,1818,delivered,199.99,18.68,1,1,2017-09-26T19:52:21.000Z,2017-09-26T20:04:32.342Z,2017-10-23T00:00:00.000Z,2017-10-13T23:36:59.661Z,Salvador,BA,416,brinquedos,58,733,4,4,"",o produto chegou dentro do período estabelecido,2017-10-14T00:00:00.000Z,2017-10-17 04:30:23+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-09-26T19:52:21.000Z,2017-09-26,5,3,2017-10-13T23:36:59.661Z,2017-09-26T19:52:21.000Z,1482278
1818,1819,delivered,13.99,7.78,1,1,2018-02-10T18:48:28.000Z,2018-02-10T19:05:27.190Z,2018-02-26T00:00:00.000Z,2018-02-16T20:45:17.837Z,Guarulhos,SP,72,perfumaria,54,964,1,1,"",bem pouquíssimo produto e deixa a pele muito oleosa brilha muito por ser um preço salgado esperava mais do produto ainda bem que comprei pra testar,2018-02-17T00:00:00.000Z,2018-02-20 13:37:07+00:00,0,0,3,0,0,0,0,0,0,baixa_qualidade,problemas_de_qualidade,2018-02-10T18:48:28.000Z,2018-02-10,2,7,2018-02-16T20:45:17.837Z,2018-02-10T18:48:28.000Z,525409
1819,1820,delivered,75.99,66.71,1,4,2017-12-07T19:19:51.000Z,2017-12-07T19:31:07.856Z,2018-01-12T00:00:00.000Z,2018-01-03T13:09:13.553Z,Messias,AL,579,cama_mesa_banho,57,131,1,3,"",ainda não recebi meus produtos completo comprei 4 cortinas e uma capa p sofa ate agora só recebi as duas cortinas,2018-01-04T00:00:00.000Z,2018-01-06 03:20:03+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2017-12-07T19:19:51.000Z,2017-12-07,2,5,2018-01-03T13:09:13.553Z,2017-12-07T19:19:51.000Z,2310562
1820,1821,delivered,309.82,93.34,2,1,2017-07-13T14:39:29.000Z,2017-07-14T02:24:20.042Z,2017-08-14T00:00:00.000Z,2017-07-31T18:25:47.055Z,Passo Fundo,RS,990,informatica_acessorios,42,503,1,5,"",bom preço qualidade e entrega rápida,2017-08-01T00:00:00.000Z,2017-08-04 07:04:09+00:00,1,0,0,0,0,0,0,0,2,satisfeito,satisfeito_com_pedido,2017-07-13T14:39:29.000Z,2017-07-13,3,5,2017-07-31T18:25:47.055Z,2017-07-13T14:39:29.000Z,1568778
1821,1822,delivered,19.99,11.85,1,1,2017-07-14T03:59:33.000Z,2017-07-14T04:15:10.329Z,2017-08-08T00:00:00.000Z,2017-07-20T18:28:33.515Z,Louveira,SP,132,beleza_saude,48,575,1,5,"",produto bom e a loja melhor ainda entrega super rapida parabéns e obrigado,2017-07-21T00:00:00.000Z,2017-07-22 05:27:35+00:00,1,0,0,0,0,0,0,0,2,satisfeito,satisfeito_com_pedido,2017-07-14T03:59:33.000Z,2017-07-14,3,6,2017-07-20T18:28:33.515Z,2017-07-14T03:59:33.000Z,570540
1822,1823,delivered,49.9,17.6,1,1,2018-02-06T10:36:57.000Z,2018-02-06T11:11:50.688Z,2018-03-05T00:00:00.000Z,2018-02-23T22:06:48.806Z,RIO DE JANEIRO,RJ,200,ferramentas_jardim,56,348,2,4,"",recomendo,2018-03-07T00:00:00.000Z,2018-03-14 01:54:19+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2018-02-06T10:36:57.000Z,2018-02-06,2,3,2018-02-23T22:06:48.806Z,2018-02-06T10:36:57.000Z,1510191
1823,1824,canceled,27.0,16.79,1,1,2017-06-24T13:31:20.000Z,2017-06-24T13:45:07.860Z,2017-07-24T00:00:00.000Z,"",Sao Paulo,SP,45,utilidades_domesticas,57,751,1,1,"",provavelmente venderam produto que não tinham em estoque,2017-07-26T00:00:00.000Z,2017-07-26 16:36:47+00:00,0,0,0,0,0,0,1,2,0,outro_pedido,problemas_de_qualidade,2017-06-24T13:31:20.000Z,2017-06-24,4,7,"",2017-06-24T13:31:20.000Z,""
1824,1825,delivered,38.4,35.67,1,1,2017-12-17T17:30:45.000Z,2017-12-17T17:54:12.125Z,2018-01-30T00:00:00.000Z,2018-01-11T21:59:07.392Z,Ji-Paraná,RO,769,moveis_decoracao,50,830,1,4,"",entrega rápida muito bem embalado e produto atendeu bem as minhas expectativas,2017-12-29T00:00:00.000Z,2017-12-31 13:52:36+00:00,3,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-12-17T17:30:45.000Z,2017-12-17,4,1,2018-01-11T21:59:07.392Z,2017-12-17T17:30:45.000Z,2176102
1825,1826,delivered,127.9,8.66,1,1,2018-03-15T15:20:17.000Z,2018-03-15T15:35:35.381Z,2018-03-27T00:00:00.000Z,2018-03-24T15:34:51.595Z,Sao Paulo,SP,28,informatica_acessorios,59,1095,1,2,"",demora na entrega,2018-03-25T00:00:00.000Z,2018-03-26 02:32:15+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2018-03-15T15:20:17.000Z,2018-03-15,3,5,2018-03-24T15:34:51.595Z,2018-03-15T15:20:17.000Z,778474
1826,1827,delivered,89.9,17.88,1,1,2017-11-10T13:29:12.000Z,2017-11-10T13:46:30.260Z,2017-12-06T00:00:00.000Z,2017-12-05T20:17:05.629Z,Bandeirantes,MS,794,brinquedos,59,249,2,5,"",entrega no prazo e em perfeito estado parabéns,2017-12-08T00:00:00.000Z,2017-12-11 16:55:14+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-10T13:29:12.000Z,2017-11-10,2,6,2017-12-05T20:17:05.629Z,2017-11-10T13:29:12.000Z,2184473
1827,1828,delivered,24.9,19.95,1,1,2018-03-07T02:33:55.000Z,2018-03-07T03:20:23.636Z,2018-04-09T00:00:00.000Z,2018-03-13T22:21:37.177Z,Sao Paulo,SP,40,telefonia,37,255,8,5,"",só teve um incoveniente o produto veio com cor diferente dá que escolhi mas tudo bem azul ou roxo dá no mesmo eu queria preto mas não tinha mais escolhi azul veio roxo,2018-03-14T00:00:00.000Z,2018-03-15 07:39:08+00:00,0,0,0,0,3,0,0,0,0,diferente_do_anunciado,problemas_de_qualidade,2018-03-07T02:33:55.000Z,2018-03-07,2,4,2018-03-13T22:21:37.177Z,2018-03-07T02:33:55.000Z,589662
1828,1829,delivered,49.5,15.1,1,2,2017-06-16T11:28:43.000Z,2017-06-16T11:43:11.367Z,2017-07-10T00:00:00.000Z,2017-06-27T13:32:10.382Z,Conceicao do Rio Verde,MG,374,livros_importados,51,470,2,5,"",meu produto chegou correto,2017-06-28T00:00:00.000Z,2017-06-29 02:19:08+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-06-16T11:28:43.000Z,2017-06-16,3,6,2017-06-27T13:32:10.382Z,2017-06-16T11:28:43.000Z,957807
1829,1830,delivered,59.9,17.02,1,1,2018-03-18T22:52:15.000Z,2018-03-18T23:07:44.573Z,2018-04-09T00:00:00.000Z,2018-04-03T01:16:51.760Z,Ribeirao Preto,SP,140,beleza_saude,43,295,1,5,"",a entrega foi dentro do prazo bem embalada e a empresa comunicou todos os passos da compra e entrega do produto,2018-04-04T00:00:00.000Z,2018-04-04 20:09:30+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2018-03-18T22:52:15.000Z,2018-03-18,4,1,2018-04-03T01:16:51.760Z,2018-03-18T22:52:15.000Z,1304676
1830,1831,delivered,49.98,13.37,1,1,2017-07-09T11:36:53.000Z,2017-07-09T11:50:12.511Z,2017-07-28T00:00:00.000Z,2017-07-14T19:29:43.764Z,Taubate,SP,120,utilidades_domesticas,58,679,3,5,"",o produto chegou intacto e dentro do previsto muito satisfeita com a compra,2017-07-15T00:00:00.000Z,2017-07-16 02:56:35+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-07-09T11:36:53.000Z,2017-07-09,3,1,2017-07-14T19:29:43.764Z,2017-07-09T11:36:53.000Z,460370
1831,1832,delivered,70.0,15.43,2,4,2017-04-24T20:30:12.000Z,2017-04-24T20:45:13.633Z,2017-05-17T00:00:00.000Z,2017-05-03T13:26:37.137Z,Andradina,SP,169,brinquedos,21,587,2,1,"",no meu pedido solicitei 2 unidades de cada item só recebi 1 unidade de cada item e foi cobrado frete por cada produto em separado por que aguardando ansiosamente o restante da mercadoria,2017-05-04T00:00:00.000Z,2017-05-08 18:09:53+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2017-04-24T20:30:12.000Z,2017-04-24,5,2,2017-05-03T13:26:37.137Z,2017-04-24T20:30:12.000Z,752185
1832,1833,delivered,19.9,34.15,1,2,2017-06-18T14:01:13.000Z,2017-06-20T10:43:47.335Z,2017-07-27T00:00:00.000Z,2017-07-21T18:46:41.449Z,Sao Luis,MA,650,moveis_decoracao,51,372,1,5,"",gostei dos produtos só precisa melhorar o valor do frete ainda está alto,2017-07-22T00:00:00.000Z,2017-07-23 16:14:54+00:00,0,0,0,0,0,0,1,1,1,"","",2017-06-18T14:01:13.000Z,2017-06-18,4,1,2017-07-21T18:46:41.449Z,2017-06-18T14:01:13.000Z,2868328
1833,1834,delivered,49.9,17.6,1,2,2018-01-23T23:32:47.000Z,2018-01-25T02:58:24.573Z,2018-02-20T00:00:00.000Z,2018-02-07T18:29:36.821Z,Paraopeba,MG,357,ferramentas_jardim,56,348,2,5,"",super indico,2018-02-08T00:00:00.000Z,2018-02-10 22:58:57+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2018-01-23T23:32:47.000Z,2018-01-23,4,3,2018-02-07T18:29:36.821Z,2018-01-23T23:32:47.000Z,1277809
1834,1835,delivered,24.5,11.85,1,1,2017-10-28T12:28:40.000Z,2017-10-28T12:45:49.114Z,2017-11-17T00:00:00.000Z,2017-11-07T21:17:45.805Z,Mongagua,SP,117,consoles_games,49,100,4,5,"",produto veio certo sem complicações,2017-11-08T00:00:00.000Z,2017-11-08 16:29:36+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-10-28T12:28:40.000Z,2017-10-28,4,7,2017-11-07T21:17:45.805Z,2017-10-28T12:28:40.000Z,895745
1835,1836,delivered,93.33,18.0,1,2,2017-07-14T13:12:09.000Z,2017-07-15T07:43:02.150Z,2017-08-03T00:00:00.000Z,2017-07-24T17:33:29.229Z,Ibate,SP,148,esporte_lazer,47,154,3,5,"",adorei este kit,2017-07-25T00:00:00.000Z,2017-07-26 02:36:23+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-07-14T13:12:09.000Z,2017-07-14,3,6,2017-07-24T17:33:29.229Z,2017-07-14T13:12:09.000Z,879680
1836,1837,delivered,49.0,15.1,1,1,2017-10-26T09:08:54.000Z,2017-10-27T09:08:00.015Z,2017-11-21T00:00:00.000Z,2017-11-03T18:40:01.983Z,Juiz de Fora,MG,360,informatica_acessorios,58,419,2,1,"",o produto veio estragado,2017-11-04T00:00:00.000Z,2017-11-07 00:29:34+00:00,0,0,1,2,0,0,0,0,0,devolucao,problemas_de_qualidade,2017-10-26T09:08:54.000Z,2017-10-26,4,5,2017-11-03T18:40:01.983Z,2017-10-26T09:08:54.000Z,725467
1837,1838,delivered,135.82,25.22,2,1,2018-02-27T10:55:44.000Z,2018-02-27T11:09:56.899Z,2018-03-29T00:00:00.000Z,2018-03-13T21:32:23.327Z,Ribeirao Preto,SP,140,informatica_acessorios,60,640,1,4,"",atraso na entrega,2018-03-14T00:00:00.000Z,2018-03-19 16:05:33+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2018-02-27T10:55:44.000Z,2018-02-27,5,3,2018-03-13T21:32:23.327Z,2018-02-27T10:55:44.000Z,1247799
1838,1839,delivered,85.0,20.99,1,1,2017-07-29T20:53:17.000Z,2017-07-29T21:05:05.984Z,2017-09-04T00:00:00.000Z,2017-08-16T20:35:50.066Z,Belem,PA,660,utilidades_domesticas,54,851,1,5,"",chegou direitinho o que eu pedir e até antes do prazo,2017-08-17T00:00:00.000Z,2017-08-20 12:11:00+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-07-29T20:53:17.000Z,2017-07-29,5,7,2017-08-16T20:35:50.066Z,2017-07-29T20:53:17.000Z,1554153
1839,1840,delivered,125.0,26.95,1,1,2018-03-11T20:57:26.000Z,2018-03-13T03:50:34.361Z,2018-04-05T00:00:00.000Z,2018-04-15T17:03:25.755Z,Nova Iguacu,RJ,262,esporte_lazer,55,3876,1,1,"",passou do prazo dado e ainda estou aguardando pela minha mercadoria,2018-04-08T00:00:00.000Z,2018-04-08 19:15:09+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2018-03-11T20:57:26.000Z,2018-03-11,3,1,2018-04-15T17:03:25.755Z,2018-03-11T20:57:26.000Z,3009959
1840,1841,delivered,72.9,19.75,1,1,2017-11-24T15:42:42.000Z,2017-11-25T03:52:00.349Z,2017-12-22T00:00:00.000Z,2017-12-06T22:03:47.601Z,Jatai,GO,758,malas_acessorios,47,221,1,4,"",super recomendo,2017-12-07T00:00:00.000Z,2018-01-03 13:31:57+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-24T15:42:42.000Z,2017-11-24,4,6,2017-12-06T22:03:47.601Z,2017-11-24T15:42:42.000Z,1059665
1841,1842,delivered,275.9,19.5,1,1,2017-05-25T14:09:50.000Z,2017-05-25T14:22:17.709Z,2017-06-27T00:00:00.000Z,2017-06-14T15:39:27.115Z,Salvador,BA,418,informatica_acessorios,60,537,1,3,"",a loja é boa porém não envia a copia da nota fiscal junto com o item e confia a entrega aos correios o que pode atrasar a entrega,2017-06-15T00:00:00.000Z,2017-06-16 14:00:14+00:00,0,0,0,0,0,0,1,2,0,outro_pedido,problemas_de_qualidade,2017-05-25T14:09:50.000Z,2017-05-25,4,5,2017-06-14T15:39:27.115Z,2017-05-25T14:09:50.000Z,1733377
1842,1843,delivered,39.9,35.67,1,1,2017-11-18T13:59:47.000Z,2017-11-18T14:10:35.817Z,2017-12-12T00:00:00.000Z,2017-12-18T18:58:44.252Z,Teresina,PI,640,cama_mesa_banho,58,207,1,4,"",das inúmeras compras que fiz foram dentro do que esperava,2017-12-14T00:00:00.000Z,2017-12-18 17:59:14+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-18T13:59:47.000Z,2017-11-18,3,7,2017-12-18T18:58:44.252Z,2017-11-18T13:59:47.000Z,2609937
1843,1844,delivered,54.99,17.63,1,1,2017-07-02T13:07:22.000Z,2017-07-02T13:15:10.375Z,2017-07-26T00:00:00.000Z,2017-07-12T20:52:08.129Z,Guarapuava,PR,850,beleza_saude,59,492,2,4,"",produto muito bom só na ilustração parecia maior e o pequena mas tdo bem,2017-07-13T00:00:00.000Z,2017-07-14 02:49:41+00:00,0,0,1,0,1,0,0,0,1,"","",2017-07-02T13:07:22.000Z,2017-07-02,2,1,2017-07-12T20:52:08.129Z,2017-07-02T13:07:22.000Z,891886
1844,1845,delivered,166.89,21.66,1,1,2017-12-05T14:58:23.000Z,2017-12-05T15:14:08.877Z,2018-01-03T00:00:00.000Z,2018-01-13T01:35:12.902Z,Barra de Sao Joao,RJ,288,cama_mesa_banho,56,290,3,5,"",não recebi o produto a colcha,2018-01-05T00:00:00.000Z,2018-01-08 17:19:06+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2017-12-05T14:58:23.000Z,2017-12-05,2,3,2018-01-13T01:35:12.902Z,2017-12-05T14:58:23.000Z,3321409
1845,1846,delivered,23.48,16.28,1,2,2018-02-19T19:02:56.000Z,2018-02-21T07:15:09.957Z,2018-03-12T00:00:00.000Z,2018-03-05T21:07:52.512Z,Itapetininga,SP,182,informatica_acessorios,55,665,1,3,"",gostaria que o produto fosse mais específico quando e original ou paralelo so isso mais a entrega foi rapida obrigado,2018-03-06T00:00:00.000Z,2018-03-07 05:23:35+00:00,0,0,2,0,0,0,0,0,1,baixa_qualidade,problemas_de_qualidade,2018-02-19T19:02:56.000Z,2018-02-19,4,2,2018-03-05T21:07:52.512Z,2018-02-19T19:02:56.000Z,1217096
1846,1847,delivered,1299.9,38.51,1,1,2017-09-06T16:10:51.000Z,2017-09-06T17:15:08.764Z,2017-09-26T00:00:00.000Z,2017-09-16T16:18:03.475Z,Sao Paulo,SP,48,pcs,55,3632,4,4,"",embora recebi o produto correto e no prazo o produto veio com defeito estou aguardando o contato do fornecedor para efetuar a troca,2017-09-17T00:00:00.000Z,2017-09-18 21:29:15+00:00,0,0,0,3,0,0,0,0,0,devolucao,problemas_de_qualidade,2017-09-06T16:10:51.000Z,2017-09-06,2,4,2017-09-16T16:18:03.475Z,2017-09-06T16:10:51.000Z,864432
1847,1848,delivered,815.0,21.29,1,2,2017-12-26T18:37:30.000Z,2017-12-26T18:48:04.901Z,2018-02-01T00:00:00.000Z,2018-02-22T11:14:56.245Z,Januaria,MG,394,construcao_ferramentas_construcao,60,327,1,2,"",nao recebi s mercadoria por isso na estou satisfeito,2018-02-03T00:00:00.000Z,2018-02-03 16:45:47+00:00,0,6,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2017-12-26T18:37:30.000Z,2017-12-26,5,3,2018-02-22T11:14:56.245Z,2017-12-26T18:37:30.000Z,4984646
1848,1849,shipped,45.9,16.11,1,1,2017-07-25T21:39:59.000Z,2017-07-27T21:10:13.593Z,2017-08-16T00:00:00.000Z,"",Macae,RJ,279,malas_acessorios,45,224,1,1,"",sua loja e um merda tem 20 dia espera minha mochila ate agora nada comprei um celular levo 2 meses para chega voce nao saber atende bem quero minha mochila ass alan correa barcelos,2017-08-20T00:00:00.000Z,2017-08-21 05:04:29+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2017-07-25T21:39:59.000Z,2017-07-25,5,3,"",2017-07-25T21:39:59.000Z,""
1849,1850,delivered,57.9,19.38,1,1,2018-04-04T19:28:46.000Z,2018-04-04T19:48:45.092Z,2018-05-17T00:00:00.000Z,2018-04-09T16:09:49.841Z,Caratinga,MG,353,perfumaria,33,738,1,1,"",pedi um produto e no lugar veio outro responsavel ficou de enviar p correto estou aguardando,2018-04-10T00:00:00.000Z,2018-04-14 01:15:09+00:00,0,0,0,0,3,0,0,0,0,diferente_do_anunciado,problemas_de_qualidade,2018-04-04T19:28:46.000Z,2018-04-04,1,4,2018-04-09T16:09:49.841Z,2018-04-04T19:28:46.000Z,420063
1850,1851,processing,65.0,15.89,1,1,2017-05-21T23:42:14.000Z,2017-05-22T00:35:23.797Z,2017-06-21T00:00:00.000Z,"",Sao Paulo,SP,39,moveis_decoracao,52,270,2,1,"",nunca tive problemas com esse site e no mesmo mes tive 2 transtornos não compro mais nada aqui e quero meu dinheiro de volta não quero mais a compra ou saber dessa loja grata,2017-06-23T00:00:00.000Z,2017-06-23 16:15:15+00:00,0,0,0,3,0,0,0,0,0,devolucao,problemas_de_qualidade,2017-05-21T23:42:14.000Z,2017-05-21,4,1,"",2017-05-21T23:42:14.000Z,""
1851,1852,delivered,98.9,13.71,1,1,2017-11-28T17:45:38.000Z,2017-11-28T18:56:56.779Z,2017-12-22T00:00:00.000Z,2017-12-07T18:38:49.108Z,Amparo,SP,139,informatica_acessorios,45,411,1,5,"",produto muito excelente eu recomendo está loja a todos,2017-12-08T00:00:00.000Z,2017-12-09 00:36:41+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-28T17:45:38.000Z,2017-11-28,5,3,2017-12-07T18:38:49.108Z,2017-11-28T17:45:38.000Z,780791
1852,1853,delivered,65.0,13.47,1,1,2017-12-10T00:13:23.000Z,2017-12-12T03:50:34.936Z,2018-01-08T00:00:00.000Z,2017-12-27T17:42:54.721Z,Taubate,SP,120,moveis_decoracao,24,268,1,5,"",amei o produto é lindo já estou usando recomendado,2017-12-28T00:00:00.000Z,2017-12-29 13:41:23+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-12-10T00:13:23.000Z,2017-12-10,3,1,2017-12-27T17:42:54.721Z,2017-12-10T00:13:23.000Z,1531771
1853,1854,delivered,259.0,11.03,1,1,2017-10-09T08:20:21.000Z,2017-10-09T08:38:25.888Z,2017-10-25T00:00:00.000Z,2017-10-10T14:42:44.188Z,Salto,SP,133,perfumaria,51,805,1,5,"",ótimo vendedor recebi o produto um dia após a compra em perfeitas condições foi super rápido surpreendeu me sem a menor dúvida recomendo a todos,2017-10-11T00:00:00.000Z,2017-10-11 21:15:36+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-10-09T08:20:21.000Z,2017-10-09,2,2,2017-10-10T14:42:44.188Z,2017-10-09T08:20:21.000Z,109343
1854,1855,delivered,220.0,13.04,1,1,2017-07-20T21:36:36.000Z,2017-07-20T21:50:08.727Z,2017-08-09T00:00:00.000Z,2017-07-27T19:17:51.066Z,Presidente Venceslau,SP,194,relogios_presentes,35,660,1,5,"",gostei muito da qualidade do produto,2017-07-28T00:00:00.000Z,2017-07-29 19:18:58+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-07-20T21:36:36.000Z,2017-07-20,4,5,2017-07-27T19:17:51.066Z,2017-07-20T21:36:36.000Z,596475
1855,1856,delivered,11.63,1.28,1,4,2017-06-27T14:18:07.000Z,2017-06-28T02:45:37.898Z,2017-07-19T00:00:00.000Z,2017-06-29T13:30:01.787Z,Sao Paulo,SP,14,utilidades_domesticas,33,189,1,4,"",foram adquiridos 2 produtos o mop foi entregue mas o refil extra não chegou será remetido em separado,2017-06-30T00:00:00.000Z,2017-07-01 15:16:39+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2017-06-27T14:18:07.000Z,2017-06-27,5,3,2017-06-29T13:30:01.787Z,2017-06-27T14:18:07.000Z,169914
1856,1857,delivered,269.99,16.65,1,1,2017-10-22T16:41:31.000Z,2017-10-22T16:56:33.791Z,2017-11-10T00:00:00.000Z,2017-10-27T21:37:32.091Z,Belo Horizonte,MG,312,relogios_presentes,44,735,2,5,"",produto chegou muito rápido antes do esperado recomendo,2017-10-28T00:00:00.000Z,2017-10-31 12:38:32+00:00,3,0,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-10-22T16:41:31.000Z,2017-10-22,4,1,2017-10-27T21:37:32.091Z,2017-10-22T16:41:31.000Z,449761
1857,1858,delivered,169.0,21.15,1,1,2017-08-17T22:58:10.000Z,2017-08-17T23:50:13.792Z,2017-09-14T00:00:00.000Z,2017-08-29T20:30:03.998Z,Ribeirao Preto,SP,140,moveis_decoracao,55,1977,3,4,"",uma sugestão seria que acompanhasse o produto pes de silicone para a tampa de cooktop não deslizar na bancada,2017-08-30T00:00:00.000Z,2017-09-06 15:10:54+00:00,0,0,0,0,0,0,0,2,0,outro_pedido,problemas_de_qualidade,2017-08-17T22:58:10.000Z,2017-08-17,3,5,2017-08-29T20:30:03.998Z,2017-08-17T22:58:10.000Z,1027913
1858,1859,delivered,84.9,17.84,1,1,2018-01-27T01:18:18.000Z,2018-01-27T01:30:16.136Z,2018-03-01T00:00:00.000Z,2018-02-16T23:35:07.391Z,Santos,SP,110,utilidades_domesticas,59,1687,3,5,"",tenho varios produtos que comprei com voces e até agora não tive problema algum sempre recomendo para as pessoas voces são 10,2018-02-17T00:00:00.000Z,2018-02-19 15:25:34+00:00,0,1,0,0,0,0,0,0,2,satisfeito,satisfeito_com_pedido,2018-01-27T01:18:18.000Z,2018-01-27,4,7,2018-02-16T23:35:07.391Z,2018-01-27T01:18:18.000Z,1808209
1859,1860,delivered,34.9,8.72,1,1,2017-05-10T12:25:45.000Z,2017-05-10T13:02:55.050Z,2017-05-23T00:00:00.000Z,2017-05-12T11:13:43.251Z,Vargem Grande Paulista,SP,67,ferramentas_jardim,60,1251,2,1,"",o produto é de péssima qualidade está visando uma porcaria,2017-05-13T00:00:00.000Z,2017-05-15 04:46:38+00:00,0,0,3,0,0,0,0,0,0,baixa_qualidade,problemas_de_qualidade,2017-05-10T12:25:45.000Z,2017-05-10,2,4,2017-05-12T11:13:43.251Z,2017-05-10T12:25:45.000Z,168478
1860,1861,delivered,49.99,11.73,1,1,2017-06-19T19:25:20.000Z,2017-06-19T19:36:03.745Z,2017-06-30T00:00:00.000Z,2017-06-21T18:04:46.850Z,Sao Paulo,SP,47,utilidades_domesticas,56,355,3,2,"",a parte de traz veio com defeito a dobradiça fica saindo,2017-06-22T00:00:00.000Z,2017-06-25 02:15:46+00:00,0,0,1,2,0,0,0,0,0,devolucao,problemas_de_qualidade,2017-06-19T19:25:20.000Z,2017-06-19,4,2,2017-06-21T18:04:46.850Z,2017-06-19T19:25:20.000Z,167966
1861,1862,delivered,179.7,113.91,3,1,2017-11-10T14:34:45.000Z,2017-11-10T14:55:43.186Z,2017-12-12T00:00:00.000Z,2017-12-05T18:18:37.977Z,Mata Grande,AL,575,ferramentas_jardim,56,348,2,1,"",comprei três itens e só foi entregue 01 e o pior de tudo foi constando na nota fiscal como eles enviaram três,2017-12-06T00:00:00.000Z,2017-12-07 00:18:23+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2017-11-10T14:34:45.000Z,2017-11-10,2,6,2017-12-05T18:18:37.977Z,2017-11-10T14:34:45.000Z,2173432
1862,1863,delivered,56.99,8.72,1,1,2017-07-12T13:04:12.000Z,2017-07-13T02:50:24.555Z,2017-07-28T00:00:00.000Z,2017-07-17T18:44:17.956Z,Campinas,SP,130,perfumaria,48,1003,4,5,"",muito bom comprar com voces recebi antes do prazo,2017-07-18T00:00:00.000Z,2017-07-19 15:42:47+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-07-12T13:04:12.000Z,2017-07-12,3,4,2017-07-17T18:44:17.956Z,2017-07-12T13:04:12.000Z,452405
1863,1864,delivered,99.0,24.19,1,1,2017-10-09T09:38:18.000Z,2017-10-09T09:49:35.324Z,2017-11-03T00:00:00.000Z,2017-10-20T19:18:49.967Z,Linhares,ES,299,ferramentas_jardim,36,450,1,5,"",recebi o produto bem antes do prazo previsto produto veio perfeito recomendo a loja ois estou muito satisfeita com minha compra,2017-10-21T00:00:00.000Z,2017-11-09 14:28:01+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-10-09T09:38:18.000Z,2017-10-09,2,2,2017-10-20T19:18:49.967Z,2017-10-09T09:38:18.000Z,985231
